date,open,high,low,close,volume,ret,abs_ret,rupee_vol,amihud,log_amihud,cs_spread,hl_spread,zero_ret,turnover,log_rupee_vol,entity,type,invit,post,date_str
2025-01-15,375.99,376.41,371.11,373.87,431479.0,-0.006879880996652932,0.006879880996652932,161317053.73,0.04264819396074481,0.04176381706844379,0.008855589757665325,0.014180222602739757,0,431479.0,18.89888226428915,EMBASSY,REIT,0,0,20250115
2025-01-16,373.0,377.0,372.1,375.98,293942.0,0.005643672934442456,0.005643672934442456,110516313.16000001,0.05106642425061564,0.04980529089734933,0.008562713353039299,0.013082365505272933,0,293942.0,18.520673698433026,EMBASSY,REIT,0,0,20250116
2025-01-17,373.0,379.31,373.0,375.65,418615.0,-0.0008777062609713893,0.0008777062609713893,157252724.75,0.005581501130532171,0.0055659822720020916,0.005027454881136924,0.016774999667690187,0,418615.0,18.87336478089868,EMBASSY,REIT,0,0,20250117
2025-01-20,376.79,377.9,362.02,372.75,623173.0,-0.007719952083055981,0.007719952083055981,232287735.75,0.03323443684243661,0.03269411196133952,0.0,0.042923559303708496,0,623173.0,19.263487401469625,EMBASSY,REIT,0,0,20250120
2025-01-21,372.8,375.04,371.44,374.06,357832.0,0.0035144198524479364,0.0035144198524479364,133850637.92,0.02625628018708763,0.025917501314704824,0.002583679546644562,0.009645268459972196,0,357832.0,18.71223509385129,EMBASSY,REIT,0,0,20250121
2025-01-22,375.5,375.5,362.1,365.97,291007.0,-0.021627546382933183,0.021627546382933183,106499831.79,0.20307587363686277,0.18488150535852252,0.0030378340376000365,0.03633405639913226,0,291007.0,18.483653963675888,EMBASSY,REIT,0,0,20250122
2025-01-23,366.0,366.8,360.6,362.24,1356677.0,-0.010192092247998552,0.010192092247998552,491442676.48,0.020739127340344717,0.0205269995226556,0.0,0.017047016772064855,0,1356677.0,20.01285586100404,EMBASSY,REIT,0,0,20250123
2025-01-24,364.0,368.9,363.0,364.73,1444292.0,0.006873895759717419,0.006873895759717419,526776621.16,0.013048976517941525,0.012964572091839011,0.001708516563862516,0.01612242109577805,0,1444292.0,20.082287147881274,EMBASSY,REIT,0,0,20250124
2025-01-27,364.7,366.9,361.1,365.26,481389.0,0.0014531297123898668,0.0014531297123898668,175832146.14,0.008264300608791209,0.008230338264893812,0.003132583695365339,0.015934065934065808,0,481389.0,18.985040382813168,EMBASSY,REIT,0,0,20250127
2025-01-28,365.9,365.9,360.28,363.11,368744.0,-0.005886218036467161,0.005886218036467161,133894633.84,0.043961567895999566,0.043022676422701744,0.009673284588092504,0.015478256079759853,0,368744.0,18.712563733980822,EMBASSY,REIT,0,0,20250128
2025-01-29,363.2,368.99,361.21,365.47,308497.0,0.006499407892925024,0.006499407892925024,112746398.59,0.05764625721270255,0.05604592706794663,0.005915332035863322,0.021309230347849983,0,308497.0,18.540651594284814,EMBASSY,REIT,0,0,20250129
2025-01-30,363.5,376.0,363.5,371.73,959567.0,0.017128628888828157,0.017128628888828157,356699840.91,0.048019726740360195,0.04690240894723027,0.0,0.03380662609871535,0,959567.0,19.692405204323975,EMBASSY,REIT,0,0,20250130
2025-01-31,371.8,374.0,368.1,370.14,162287.0,-0.004277298038899313,0.004277298038899313,60068910.18,0.07120651974677315,0.06878560177172297,0.008576685994981872,0.01590082199164527,0,162287.0,17.91100296416135,EMBASSY,REIT,0,0,20250131
2025-02-01,373.0,373.0,368.2,369.08,36795.0,-0.0028637812719511935,0.0028637812719511935,13580298.6,0.21087763651612149,0.19134541612644448,0.011123373897296797,0.012951969778737213,0,36795.0,16.424130668071054,EMBASSY,REIT,0,0,20250201
2025-02-03,371.45,372.99,368.0,370.8,304265.0,0.004660236263140938,0.004660236263140938,112821462.0,0.04130629208776729,0.040475975066684794,0.012530644788612197,0.013468467860564944,0,304265.0,18.541317144887408,EMBASSY,REIT,0,0,20250203
2025-02-04,370.8,371.5,363.0,365.3,235619.0,-0.014832793959007495,0.014832793959007495,86071620.7,0.17233083144450997,0.15899393071100354,0.0,0.02314499659632403,0,235619.0,18.27069030647045,EMBASSY,REIT,0,0,20250204
2025-02-05,366.8,366.8,362.0,363.38,814998.0,-0.005255954010402464,0.005255954010402464,296153973.24,0.01774736956219424,0.017591723835777957,0.0017555544503344391,0.01317233809001101,0,814998.0,19.506390056906554,EMBASSY,REIT,0,0,20250205
2025-02-06,363.7,377.0,361.2,369.73,916346.0,0.01747481974792242,0.01747481974792242,338800606.58000004,0.051578478339578,0.05029234803044321,0.004781593783103843,0.04280682741804392,0,916346.0,19.640922311118373,EMBASSY,REIT,0,0,20250206
2025-02-07,371.8,372.65,364.06,366.29,568946.0,-0.00930408676601846,0.00930408676601846,208399230.34,0.044645494855422414,0.04367758848927986,0.014339202884973588,0.02331989520978397,0,568946.0,19.154966174650486,EMBASSY,REIT,0,0,20250207
2025-02-10,366.0,367.95,362.25,366.21,138353.0,-0.00021840618089508101,0.00021840618089508101,50666252.129999995,0.004310683575621347,0.004301419193514638,0.0,0.015612161051766608,0,138353.0,17.740770608464235,EMBASSY,REIT,0,0,20250210
2025-02-11,365.8,367.3,362.5,363.6,133925.0,-0.007127058245268936,0.007127058245268936,48695130.0,0.14636080128072224,0.13659240406579956,0.011595221408184987,0.013154288846259281,0,133925.0,17.701089583052486,EMBASSY,REIT,0,0,20250211
2025-02-12,363.5,363.5,360.0,361.85,321022.0,-0.004812981298129793,0.004812981298129793,116161810.7,0.04143342178575211,0.04059805436185151,0.0,0.009675190048375951,0,321022.0,18.570494696901363,EMBASSY,REIT,0,0,20250212
2025-02-13,363.97,364.7,359.0,360.02,1339970.0,-0.0050573442033993166,0.0050573442033993166,482415999.4,0.010483367487167376,0.010428798039948253,0.006600448476295989,0.015752383584358126,0,1339970.0,19.994317369079333,EMBASSY,REIT,0,0,20250213
2025-02-14,361.7,363.0,358.05,359.41,526348.0,-0.001694350313871329,0.001694350313871329,189174734.68,0.008956535959928373,0.008916664090763603,0.006021270582595837,0.013729977116704775,0,526348.0,19.058181668032972,EMBASSY,REIT,0,0,20250214
2025-02-17,360.0,361.95,358.0,359.27,523183.0,-0.0003895272808214223,0.0003895272808214223,187963956.41,0.0020723509350471345,0.0020702065779107572,0.00894815348159826,0.010972984235016288,0,523183.0,19.051760781189955,EMBASSY,REIT,0,0,20250217
2025-02-18,358.28,359.48,355.75,357.04,359956.0,-0.00620703092381758,0.00620703092381758,128518690.24000001,0.04829671787213492,0.047166673566342125,0.0,0.010430211260713388,0,359956.0,18.67158490106134,EMBASSY,REIT,0,0,20250218
2025-02-19,357.04,358.0,342.1,352.46,5501277.0,-0.012827694375980414,0.012827694375980414,1938980091.4199998,0.006615691637445402,0.006593903990303526,0.0,0.04542208255963427,0,5501277.0,21.38542794570708,EMBASSY,REIT,0,0,20250219
2025-02-20,350.15,357.85,350.15,357.01,1019607.0,0.012909266299721889,0.012909266299721889,364009895.07,0.03546405324294661,0.03484968685494766,0.011923923977129481,0.02175141242937866,0,1019607.0,19.71269160948977,EMBASSY,REIT,0,0,20250220
2025-02-21,357.0,364.8,355.99,363.24,517555.0,0.01745049158286882,0.01745049158286882,187996678.20000002,0.0928234038492113,0.08876462601173273,0.0,0.024445400185907136,0,517555.0,19.051934851489186,EMBASSY,REIT,0,0,20250221
2025-02-24,366.0,366.0,355.0,355.61,751916.0,-0.021005395881510847,0.021005395881510847,267388848.76000002,0.07855748651793869,0.07562448771486414,0.020724756741620894,0.030513176144244106,0,751916.0,19.40421451929433,EMBASSY,REIT,0,0,20250224
2025-02-25,355.61,358.82,355.0,355.11,3083967.0,-0.001406034700936365,0.001406034700936365,1095147521.3700001,0.001283876987802934,0.0012830535224864523,0.004400093785620472,0.010702978341878886,0,3083967.0,20.814154913852914,EMBASSY,REIT,0,0,20250225
2025-02-27,356.4,369.5,355.9,367.52,3230796.0,0.034946917856438775,0.034946917856438775,1187382145.9199998,0.0294319044433344,0.029007100998255535,0.0,0.037496553625585946,0,3230796.0,20.895016843406854,EMBASSY,REIT,0,0,20250227
2025-02-28,366.85,367.0,360.35,364.24,1593185.0,-0.008924684370918534,0.008924684370918534,580301704.4,0.015379386796987209,0.015262322750926894,0.010189739969637514,0.018285557159551734,0,1593185.0,20.179058706258022,EMBASSY,REIT,0,0,20250228
2025-03-03,365.28,365.8,360.0,363.67,853348.0,-0.001564902262244705,0.001564902262244705,310337067.16,0.005042588939070855,0.005029917666958941,0.012139818433124191,0.01598236428768259,0,853348.0,19.55316957816573,EMBASSY,REIT,0,0,20250303
2025-03-04,362.69,368.9,360.0,366.95,242940.0,0.009019165727170098,0.009019165727170098,89146833.0,0.10117202623642388,0.09637509098183768,0.011503767274667936,0.024420359445740093,0,242940.0,18.305795377245335,EMBASSY,REIT,0,0,20250304
2025-03-05,365.8,373.89,360.34,362.14,1436516.0,-0.01310805286823824,0.01310805286823824,520219904.24,0.02519713828979317,0.02488492413614333,0.015458621766125492,0.036909415305830626,0,1436516.0,20.069762172915034,EMBASSY,REIT,0,0,20250305
2025-03-06,361.55,365.0,356.78,358.29,904329.0,-0.01063124758380729,0.01063124758380729,324012037.41,0.03281127352177557,0.03228447598430807,0.0,0.022777023469755405,0,904329.0,19.596291225566468,EMBASSY,REIT,0,0,20250306
2025-03-07,357.4,363.99,357.01,360.25,1156910.0,0.0054704289821094765,0.0054704289821094765,416776827.5,0.013125559342930304,0.013040165604312712,0.017183009036208032,0.019361997226074946,0,1156910.0,19.848061450648693,EMBASSY,REIT,0,0,20250307
2025-03-10,361.4,364.98,357.0,360.88,711638.0,0.001748785565579336,0.001748785565579336,256815921.44,0.006809490454383318,0.006786410589764119,0.01757655460692497,0.02210587550901692,0,711638.0,19.363870127235145,EMBASSY,REIT,0,0,20250310
2025-03-11,360.0,362.0,358.02,359.94,520648.0,-0.0026047439592108423,0.0026047439592108423,187402041.12,0.01389922939816293,0.013803520938789882,0.006301640061973353,0.01105524846532046,0,520648.0,19.048766819491565,EMBASSY,REIT,0,0,20250311
2025-03-12,361.0,369.5,360.0,364.92,684797.0,0.013835639273212186,0.013835639273212186,249896121.24,0.05536556231668938,0.053887211474769325,0.0,0.02604523646333105,0,684797.0,19.336555874436225,EMBASSY,REIT,0,0,20250312
2025-03-13,367.0,368.01,361.11,366.86,483078.0,0.005316233695056516,0.005316233695056516,177221995.08,0.029997595347330944,0.029556467624577386,0.01484912317593306,0.018926925608953198,0,483078.0,18.992913714165926,EMBASSY,REIT,0,0,20250313
2025-03-17,374.0,374.0,357.75,364.71,1047442.0,-0.005860546257428045,0.005860546257428045,382012571.82,0.0153412392411773,0.015224752289165425,0.00932922826200906,0.044414075845575676,0,1047442.0,19.76096407655287,EMBASSY,REIT,0,0,20250317
2025-03-19,361.98,365.0,359.02,362.6,703001.0,-0.005785418551725874,0.005785418551725874,254908162.60000002,0.022696089810212587,0.02244236542388252,0.007175326968480257,0.016518880693903535,0,703001.0,19.356413891587646,EMBASSY,REIT,0,0,20250319
2025-03-20,363.8,365.1,359.5,363.1,693675.0,0.0013789299503585983,0.0013789299503585983,251873392.50000003,0.005474694792776089,0.005459763124001142,0.014074597290406153,0.01545680375379526,0,693675.0,19.34443710851086,EMBASSY,REIT,0,0,20250320
2025-03-21,364.38,364.5,355.0,356.19,1960702.0,-0.019030570090884158,0.019030570090884158,698382445.38,0.027249496628640704,0.02688483876290301,0.0061471859157342995,0.02640722724113968,0,1960702.0,20.364277426692666,EMBASSY,REIT,0,0,20250321
2025-03-24,356.5,359.79,355.2,356.37,1273956.0,0.0005053482691821376,0.0005053482691821376,453999699.72,0.0011131026507149814,0.001112483611286501,0.007135836419042437,0.012839340410355478,0,1273956.0,19.93360709459571,EMBASSY,REIT,0,0,20250324
2025-03-25,359.5,364.9,358.5,364.25,725048.0,0.02211185004349403,0.02211185004349403,264098734.0,0.08372569496487639,0.08040482206978211,0.0,0.017694221730716,0,725048.0,19.3918335836171,EMBASSY,REIT,0,0,20250325
2025-03-26,363.7,364.9,363.0,363.94,569876.0,-0.0008510638297872797,0.0008510638297872797,207400671.44,0.004103476733601069,0.004095080434457552,0.0018204223571278342,0.005220497321060523,0,569876.0,19.150163091170082,EMBASSY,REIT,0,0,20250326
2025-03-27,362.11,371.02,362.11,369.51,366172.0,0.015304720558333873,0.015304720558333873,135304215.72,0.11311340505461874,0.10716095843672765,0.0013381347384309311,0.0243067395959788,0,366172.0,18.723036250970463,EMBASSY,REIT,0,0,20250327
2025-03-28,371.9,371.95,362.66,365.49,722315.0,-0.010879272550133878,0.010879272550133878,263998909.35,0.041209535967099545,0.04038305272781571,0.019962858751158923,0.025292331985679376,0,722315.0,19.391455529852056,EMBASSY,REIT,0,0,20250328
2025-04-01,368.0,373.48,362.1,367.22,477194.0,0.004733371638074857,0.004733371638074857,175235180.68,0.02701153740765417,0.026653164970616438,0.021780764037344105,0.030941569917616017,0,477194.0,18.981639519276385,EMBASSY,REIT,0,0,20250401
2025-04-02,367.0,373.9,366.99,371.86,459975.0,0.012635477370513515,0.012635477370513515,171046303.5,0.07387167750464432,0.07127050804010823,0.009810557674849922,0.018653241371863485,0,459975.0,18.95744485851421,EMBASSY,REIT,0,0,20250402
2025-04-03,371.0,377.99,369.2,374.08,655982.0,0.005969988705426754,0.005969988705426754,245389746.56,0.02432859884782121,0.02403737245311107,0.0011909911127932122,0.023528152143363856,0,655982.0,19.31835830680908,EMBASSY,REIT,0,0,20250403
2025-04-04,374.49,378.0,373.0,377.87,915945.0,0.01013152266894779,0.01013152266894779,346108137.15,0.029272708675314632,0.028852444747599043,0.008401691357283659,0.013315579227696404,0,915945.0,19.66226181930868,EMBASSY,REIT,0,0,20250404
2025-04-07,376.3,379.0,363.2,374.43,1190260.0,-0.009103659988885071,0.009103659988885071,445669051.8,0.020426951236834953,0.020221119360115006,0.0049090635236005,0.04257612503368367,0,1190260.0,19.91508719821625,EMBASSY,REIT,0,0,20250407
2025-04-08,375.9,378.45,367.8,368.42,969463.0,-0.016051064284378858,0.016051064284378858,357169558.46000004,0.04493962014452147,0.043959103981451184,0.02095982250642997,0.028542713567839134,0,969463.0,19.69372118065859,EMBASSY,REIT,0,0,20250408
2025-04-09,369.47,376.0,368.47,373.95,702682.0,0.01501004288583685,0.01501004288583685,262767933.9,0.057122810470280325,0.05555088790635576,0.015551292066760121,0.02022915631254442,0,702682.0,19.386781820006746,EMBASSY,REIT,0,0,20250409
2025-04-11,373.95,373.95,368.95,370.11,441374.0,-0.01026875250701964,0.01026875250701964,163356931.14000002,0.0628608314037139,0.060964170190385414,0.009823869289639383,0.013460761879122358,0,441374.0,18.911448126332477,EMBASSY,REIT,0,0,20250411
2025-04-15,371.8,374.35,368.25,371.66,1047184.0,0.004187944124719678,0.004187944124719678,389196405.44,0.01076049024652492,0.010703008160645611,0.011612988041399371,0.016428763802854896,0,1047184.0,19.779594672467802,EMBASSY,REIT,0,0,20250415
2025-04-16,370.61,374.0,369.0,370.65,719264.0,-0.002717537534305703,0.002717537534305703,266595201.6,0.010193497549828755,0.010141894236235259,0.01161021614432192,0.013458950201884253,0,719264.0,19.401241967047284,EMBASSY,REIT,0,0,20250416
2025-04-17,369.66,371.6,368.4,369.19,910672.0,-0.0039390260353432405,0.0039390260353432405,336210995.68,0.011715934594513795,0.011647834421491447,0.0022015420254822707,0.008648648648648772,0,910672.0,19.633249484174343,EMBASSY,REIT,0,0,20250417
2025-04-21,369.19,371.6,368.2,369.86,141408.0,0.0018147837157020952,0.0018147837157020952,52301162.88,0.03469872591295804,0.034110298269121216,0.008278776392248853,0.00919167342525016,0,141408.0,17.772529163587198,EMBASSY,REIT,0,0,20250421
2025-04-22,369.95,375.0,368.41,373.31,5403083.0,0.00932785378251233,0.00932785378251233,2017024914.73,0.004624560517023143,0.004613900090924138,0.004033832784691306,0.01772911314079707,0,5403083.0,21.424889448212053,EMBASSY,REIT,0,0,20250422
2025-04-23,375.74,384.92,375.0,380.91,1128896.0,0.02035841525809645,0.02035841525809645,430007775.36,0.047344295672450354,0.046257718016128,0.0,0.026108011369617892,0,1128896.0,19.879313848720958,EMBASSY,REIT,0,0,20250423
2025-04-24,381.1,383.99,379.0,380.16,257581.0,-0.0019689690478065236,0.0019689690478065236,97921992.96000001,0.020107526289940038,0.019908039671413826,0.007467723484150864,0.013080119005491577,0,257581.0,18.399681729462348,EMBASSY,REIT,0,0,20250424
2025-04-25,380.5,382.0,378.86,380.29,757155.0,0.0003419612794612892,0.0003419612794612892,287938474.95,0.0011876192631799906,0.0011869146012810352,0.004869443530516457,0.008253818047998282,0,757155.0,19.47825738663254,EMBASSY,REIT,0,0,20250425
2025-04-28,380.29,384.0,376.01,381.91,749892.0,0.004259906913145262,0.004259906913145262,286391253.72,0.014874430897635241,0.014764891439272025,0.0037709263401684632,0.02102603913106409,0,749892.0,19.4728694538973,EMBASSY,REIT,0,0,20250428
2025-04-29,383.68,384.0,380.1,381.99,476450.0,0.000209473436149743,0.000209473436149743,181999135.5,0.0011509584129301704,0.0011502965680846066,0.005666071581717953,0.010208087946603788,0,476450.0,19.019512495029787,EMBASSY,REIT,0,0,20250429
2025-04-30,383.7,386.0,381.0,381.77,1323551.0,-0.0005759313071023175,0.0005759313071023175,505292065.27,0.0011397988345504136,0.0011391497570238463,0.0027905302583039237,0.01303780964797914,0,1323551.0,20.04064716713073,EMBASSY,REIT,0,0,20250430
2025-05-02,382.0,382.8,375.4,375.77,841984.0,-0.01571626895774947,0.01571626895774947,316392327.68,0.049673356724518745,0.048479026937471394,0.0,0.019519915589554297,0,841984.0,19.57249354476478,EMBASSY,REIT,0,0,20250502
2025-05-05,379.75,382.28,376.5,379.84,303116.0,0.01083109348803779,0.01083109348803779,115135581.44,0.09407251305437792,0.08990698430263303,0.012654252039606002,0.015234982471862656,0,303116.0,18.56162096093276,EMBASSY,REIT,0,0,20250505
2025-05-06,379.8,384.0,379.61,381.72,843245.0,0.0049494524010111896,0.0049494524010111896,321883481.40000004,0.01537653432690625,0.015259513481677655,0.0,0.011498016002933398,0,843245.0,19.589700179015704,EMBASSY,REIT,0,0,20250506
2025-05-07,380.05,385.0,378.06,383.96,1228660.0,0.005868175626113192,0.005868175626113192,471756293.59999996,0.012438998071086237,0.012362269364843914,0.008037615252430417,0.0181899195345058,0,1228660.0,19.971973083088436,EMBASSY,REIT,0,0,20250507
2025-05-08,385.4,385.4,378.0,379.55,892239.0,-0.011485571413688889,0.011485571413688889,338649312.45,0.033915826760713357,0.03335336731877804,0.017376023023785974,0.019386953104532298,0,892239.0,19.64047565335589,EMBASSY,REIT,0,0,20250508
2025-05-09,374.05,384.5,374.05,382.35,333583.0,0.0073771571597944785,0.0073771571597944785,127545460.05000001,0.05783943353924559,0.056228557778165524,0.009172082641904805,0.027552567398325723,0,333583.0,18.66398340842588,EMBASSY,REIT,0,0,20250509
2025-05-12,382.5,383.14,378.5,380.0,143623.0,-0.006146201124624051,0.006146201124624051,54576740.0,0.11261576130461531,0.10671378475017347,0.00621353127226103,0.012184234021322373,0,143623.0,17.815118342622227,EMBASSY,REIT,0,0,20250512
2025-05-13,380.01,385.0,380.01,381.94,628224.0,0.005105263157894724,0.005105263157894724,239943874.56,0.021276905556587192,0.021053712555277954,0.001988209893776919,0.013045581103515011,0,628224.0,19.295915597957688,EMBASSY,REIT,0,0,20250513
2025-05-14,383.0,385.0,380.0,383.81,1470040.0,0.004896056972299334,0.004896056972299334,564216052.4,0.008677627925460518,0.008640193716464125,0.013026996696343862,0.013071895424836602,0,1470040.0,20.150947807740334,EMBASSY,REIT,0,0,20250514
2025-05-15,385.0,385.55,383.82,384.52,1074402.0,0.0018498736353924627,0.0018498736353924627,413129057.03999996,0.004477713692293869,0.0044677185581312754,0.0,0.004497186009332358,0,1074402.0,19.839270588891143,EMBASSY,REIT,0,0,20250515
2025-05-16,382.26,387.9,381.05,385.42,717856.0,0.002340580463955133,0.002340580463955133,276676059.52000004,0.008459642182326007,0.008424059943900952,0.0013490782455204229,0.017816503023603526,0,717856.0,19.438357919582806,EMBASSY,REIT,0,0,20250516
2025-05-19,383.15,388.95,383.15,388.39,157382.0,0.007705879300503371,0.007705879300503371,61125594.98,0.12606632791099534,0.11873043376503266,0.006725635710269665,0.015023960626861836,0,157382.0,17.928441239536067,EMBASSY,REIT,0,0,20250519
2025-05-20,389.0,392.0,388.5,389.74,1117716.0,0.0034758876387137594,0.0034758876387137594,435618633.84000003,0.00797919870431996,0.007947533230215659,0.0,0.008968609865470852,0,1117716.0,19.89227772551862,EMBASSY,REIT,0,0,20250520
2025-05-21,389.0,392.0,385.0,389.45,357792.0,-0.0007440858007903284,0.0007440858007903284,139342094.4,0.00533999294322598,0.005325785736056694,0.00509079199358507,0.018018018018018018,0,357792.0,18.75244257831305,EMBASSY,REIT,0,0,20250521
2025-05-22,389.45,391.8,385.52,389.87,2057712.0,0.00107844395943002,0.00107844395943002,802240177.44,0.0013442906373393115,0.0013433878876285815,0.014929230879804732,0.016158081613749885,0,2057712.0,20.502918594114874,EMBASSY,REIT,0,0,20250522
2025-05-23,390.86,392.8,388.99,390.43,358815.0,0.001436376227973435,0.001436376227973435,140092140.45,0.010253082174057359,0.010200875874100707,0.00039363693273303463,0.009746862968316306,0,358815.0,18.75781091016186,EMBASSY,REIT,0,0,20250523
2025-05-26,395.0,395.0,374.25,380.58,5950634.0,-0.02522859411418188,0.02522859411418188,2264692287.72,0.011139965571031729,0.01107837315734522,0.002108125243270235,0.05394865128371791,0,5950634.0,21.54070473134098,EMBASSY,REIT,0,0,20250526
2025-05-27,380.58,384.5,379.1,382.08,512048.0,0.003941352672237164,0.003941352672237164,195643299.84,0.02014560516746784,0.019945367272528713,0.0044006344412622946,0.014143530644316336,0,512048.0,19.09180366039157,EMBASSY,REIT,0,0,20250527
2025-05-28,382.08,384.4,382.08,383.36,312221.0,0.003350083752093891,0.003350083752093891,119693042.56,0.02798895976275775,0.027604427444912902,0.0029961911062364893,0.006053647844692603,0,312221.0,18.60044104486233,EMBASSY,REIT,0,0,20250528
2025-05-29,383.36,389.69,382.71,388.55,360035.0,0.013538188647746141,0.013538188647746141,139891599.25,0.09677628049381344,0.09237522293238766,0.0,0.018073537027446965,0,360035.0,18.756378389583993,EMBASSY,REIT,0,0,20250529
2025-05-30,387.78,391.0,378.2,381.4,1149011.0,-0.018401750096512792,0.018401750096512792,438232795.4,0.04199081011204666,0.04113312382207868,0.0110827713206879,0.033281331253250154,0,1149011.0,19.898260823493597,EMBASSY,REIT,0,0,20250530
2025-06-02,381.01,390.0,381.01,389.19,698538.0,0.02042475091767182,0.02042475091767182,271864004.21999997,0.07512855913482219,0.0724402443221828,0.017760972392851904,0.023320060699601845,0,698538.0,19.420812514741055,EMBASSY,REIT,0,0,20250602
2025-06-03,389.7,390.2,386.33,388.98,412702.0,-0.0005395822092036928,0.0005395822092036928,160532823.96,0.0033611955230921538,0.0033555593314501283,0.00368912253471296,0.009967419159594619,0,412702.0,18.894008990279097,EMBASSY,REIT,0,0,20250603
2025-06-04,389.04,389.95,385.0,387.92,567467.0,-0.0027250758393747576,0.0027250758393747576,220131798.64000002,0.012379292115953237,0.012303295228310616,0.006729606234342753,0.012775017743080168,0,567467.0,19.20973700966429,EMBASSY,REIT,0,0,20250604
2025-06-05,386.9,396.43,386.0,394.88,829554.0,0.017941843679109004,0.017941843679109004,327574283.52,0.05477183216677498,0.05332447070998785,0.0007450043268646217,0.02666053193256906,0,829554.0,19.60722540722823,EMBASSY,REIT,0,0,20250605
2025-06-06,394.95,397.0,389.05,395.98,888383.0,0.002785656401945058,0.002785656401945058,351781900.34000003,0.007918703035183728,0.007887514645839743,0.012960133091341891,0.020227720882895463,0,888383.0,19.678521940223337,EMBASSY,REIT,0,0,20250606
2025-06-09,395.85,398.0,394.15,395.92,859898.0,-0.00015152280418206932,0.00015152280418206932,340450816.16,0.00044506518119451026,0.0004449661690635664,0.0,0.00972038124092665,0,859898.0,19.64578122718807,EMBASSY,REIT,0,0,20250609
2025-06-10,395.33,397.95,394.26,395.58,615093.0,-0.000858759345322313,0.000858759345322313,243318488.94,0.0035293633010111073,0.0035231497140677955,0.009036908699377105,0.009315711743098415,0,615093.0,19.309881797221596,EMBASSY,REIT,0,0,20250610
2025-06-11,394.92,398.0,393.1,396.94,654715.0,0.0034379897871479326,0.0034379897871479326,259882572.1,0.013229012470390015,0.013142273230479062,0.007512721070501012,0.012387814435595947,0,654715.0,19.3757404411879,EMBASSY,REIT,0,0,20250611
2025-06-12,397.0,398.85,393.59,397.09,459008.0,0.00037789086511819114,0.00037789086511819114,182267486.72,0.002073276325462854,0.0020711300541323774,0.008778986317523284,0.013275453031144434,0,459008.0,19.020985873331156,EMBASSY,REIT,0,0,20250612
2025-06-13,394.14,398.85,393.51,394.92,644101.0,-0.005464756100632018,0.005464756100632018,254368366.92000002,0.02148363087282275,0.02125611054883094,0.013133038365081657,0.013478721793124418,0,644101.0,19.35429403783098,EMBASSY,REIT,0,0,20250613
2025-06-16,395.9,399.0,390.55,393.88,265221.0,-0.002633444748303515,0.002633444748303515,104465247.48,0.02520881165583503,0.024896310531156762,0.009391947779760181,0.0214045975555696,0,265221.0,18.4643650140588,EMBASSY,REIT,0,0,20250616
2025-06-17,394.96,395.89,391.0,392.01,169067.0,-0.0047476388747842435,0.0047476388747842435,66275954.67,0.07163440946906911,0.06918496853959565,0.008079630545733029,0.01242867491008905,0,169067.0,18.009337714713098,EMBASSY,REIT,0,0,20250617
2025-06-18,393.7,395.9,390.25,391.65,539852.0,-0.0009183439197979482,0.0009183439197979482,211433035.79999998,0.00434342682695354,0.00433402137341761,0.011173558587408398,0.014373847230172302,0,539852.0,19.169418890714468,EMBASSY,REIT,0,0,20250618
2025-06-19,391.0,392.85,388.82,390.66,272861.0,-0.002527767139027026,0.002527767139027026,106595878.26,0.023713554222626713,0.023436755280498944,0.0,0.010311256668415135,0,272861.0,18.484555403470065,EMBASSY,REIT,0,0,20250619
2025-06-20,389.1,393.5,385.0,388.43,826633.0,-0.0057082885373470615,0.0057082885373470615,321089056.19,0.017777898147887234,0.017621719617387316,0.005581690958575776,0.021836865767501604,0,826633.0,19.587229076230408,EMBASSY,REIT,0,0,20250620
2025-06-23,385.3,394.9,384.0,390.89,408900.0,0.006333187446901478,0.006333187446901478,159834921.0,0.03962330263798534,0.03885843853781923,0.01813284721158006,0.02798818847092047,0,408900.0,18.88965209683414,EMBASSY,REIT,0,0,20250623
2025-06-24,392.25,392.67,385.0,385.24,262667.0,-0.014454194274604037,0.014454194274604037,101189835.08,0.14284235430541664,0.13351845255803987,0.015095121404231103,0.01972559054611857,0,262667.0,18.432508865899297,EMBASSY,REIT,0,0,20250624
2025-06-25,385.95,399.0,382.42,395.93,484820.0,0.02774893572837711,0.02774893572837711,191954782.6,0.14455975179425987,0.1350200668190122,0.010526412382954672,0.04243556602083382,0,484820.0,19.07277039496419,EMBASSY,REIT,0,0,20250625
2025-06-26,391.41,395.0,384.61,393.7,875132.0,-0.00563230874144427,0.00563230874144427,344539468.4,0.016347354245364213,0.016215174827006167,0.018532155109804525,0.026654352817434324,0,875132.0,19.657719209054505,EMBASSY,REIT,0,0,20250626
2025-06-27,392.03,396.59,388.11,395.02,462713.0,0.0033528067056134425,0.0033528067056134425,182780889.26,0.01834331104957139,0.018177101992133526,0.008798891254893524,0.021613355422454343,0,462713.0,19.023798666989624,EMBASSY,REIT,0,0,20250627
2025-06-30,393.96,393.96,388.0,389.5,744173.0,-0.013973976001215083,0.013973976001215083,289855383.5,0.04821016547106872,0.04708410536510888,0.010988006806766445,0.015243746483196019,0,744173.0,19.484892678977566,EMBASSY,REIT,0,0,20250630
