date,open,high,low,close,volume,ret,abs_ret,rupee_vol,amihud,hl_spread,zero_ret,log_rupee_vol,entity,type,exchange,period
2025-06-18,153.98,154.79,153.05,153.91,10077.0,0.0033246414602345897,0.0033246414602345897,1550951.07,2.1436146662154787,0.011304573804573679,0,14.254378894272266,INDIGRID,InvIT,NSE,pre
2025-06-19,153.05,154.5,153.05,153.99,30955.0,0.0005197842895199312,0.0005197842895199312,4766760.45,0.10904350973205108,0.009429361079499194,0,15.377177481193653,INDIGRID,InvIT,NSE,pre
2025-06-20,155.4,155.4,153.62,154.66,16077.0,0.004350931878693398,0.004350931878693398,2486468.82,1.74984373167945,0.011520289948870631,0,14.72637411734385,INDIGRID,InvIT,NSE,pre
2025-06-23,154.89,155.0,153.25,154.55,51004.0,-0.0007112375533426807,0.0007112375533426807,7882668.2,0.09022802118484204,0.0113544201135442,0,15.880177008581558,INDIGRID,InvIT,NSE,pre
2025-06-24,154.02,155.5,152.35,154.9,33294.0,0.0022646392753153943,0.0022646392753153943,5157240.600000001,0.439118406714512,0.020464511937631998,0,15.45591222697678,INDIGRID,InvIT,NSE,pre
2025-06-25,155.15,155.7,153.56,155.07,51694.0,0.0010974822466105483,0.0010974822466105483,8016188.58,0.13690823708273442,0.01383948780960995,0,15.896973627479166,INDIGRID,InvIT,NSE,pre
2025-06-26,155.15,155.48,151.99,152.41,64077.0,-0.01715354356097243,0.01715354356097243,9765975.57,1.756459806603062,0.022701401762773476,0,16.094415022064673,INDIGRID,InvIT,NSE,pre
2025-06-27,152.75,155.0,150.1,154.77,27007.0,0.015484548257988395,0.015484548257988395,4179873.39,3.7045495911512276,0.03212061619141269,0,15.24579151456852,INDIGRID,InvIT,NSE,pre
2025-06-30,155.0,156.5,148.2,150.31,402464.0,-0.028816954190088562,0.028816954190088562,60494363.84,0.47635766972119564,0.05447981621266827,0,17.918060758992016,INDIGRID,InvIT,NSE,pre
2025-07-01,151.4,154.84,150.68,154.33,36616.0,0.026744727563036363,0.026744727563036363,5650947.28,4.732786599813467,0.027232259753862245,0,15.547333749246219,INDIGRID,InvIT,NSE,pre
2025-07-02,154.93,155.48,153.5,154.9,8988.0,0.003693384306356462,0.003693384306356462,1392241.2,2.652833651494053,0.012816363518674281,0,14.146425380728044,INDIGRID,InvIT,NSE,pre
2025-07-03,154.0,155.19,153.11,155.07,16813.0,0.0010974822466105483,0.0010974822466105483,2607191.9099999997,0.4209441746121974,0.013493350632500708,0,14.773784303554987,INDIGRID,InvIT,NSE,pre
2025-07-04,155.05,155.32,153.67,154.42,13177.0,-0.004191655381440729,0.004191655381440729,2034792.3399999999,2.059991724482671,0.010679957280170916,0,14.525904327425922,INDIGRID,InvIT,NSE,pre
2025-07-07,154.6,155.0,154.05,154.8,12371.0,0.0024608211371586197,0.0024608211371586197,1915030.8,1.2850034250930165,0.006147872512538351,0,14.465244264018459,INDIGRID,InvIT,NSE,pre
2025-07-08,154.8,155.8,153.51,155.0,29745.0,0.0012919896640826156,0.0012919896640826156,4610475.0,0.28022918768296445,0.01480715140150671,0,15.343841446541253,INDIGRID,InvIT,NSE,pre
2025-07-09,155.0,155.5,154.4,154.99,23916.0,-6.45161290322438e-05,6.45161290322438e-05,3706740.8400000003,0.01740508220484165,0.007099064214262629,0,15.125663568709754,INDIGRID,InvIT,NSE,pre
2025-07-10,155.5,155.5,154.25,154.41,19216.0,-0.0037421769146397388,0.0037421769146397388,2967142.56,1.261205634366196,0.008071025020177562,0,14.903109946652538,INDIGRID,InvIT,NSE,pre
2025-07-11,154.7,155.83,154.59,155.49,12777.0,0.006994365649893197,0.006994365649893197,1986695.7300000002,3.5206023470404277,0.007989175955157586,0,14.501983379461048,INDIGRID,InvIT,NSE,pre
2025-07-14,156.9,156.9,155.0,155.75,9088.0,0.0016721332561580038,0.0016721332561580038,1415456.0,1.1813389156271927,0.012183392112856722,0,14.162962298628495,INDIGRID,InvIT,NSE,pre
2025-07-15,156.12,156.2,155.0,155.53,15129.0,-0.001412520064205447,0.001412520064205447,2353013.37,0.6003026086526005,0.007712082262210724,0,14.671207349801303,INDIGRID,InvIT,NSE,pre
2025-07-16,157.16,157.16,155.4,156.05,14496.0,0.0033434064167685573,0.0033434064167685573,2262100.8000000003,1.4780094754259212,0.011261837727156328,0,14.63180449699955,INDIGRID,InvIT,NSE,pre
2025-07-17,156.05,156.49,155.6,155.73,13584.0,-0.0020506247997438276,0.0020506247997438276,2115436.32,0.969362575633488,0.005703482969656283,0,14.564771647058375,INDIGRID,InvIT,NSE,pre
2025-07-18,157.0,157.0,155.5,156.29,17230.0,0.0035959673794387914,0.0035959673794387914,2692876.6999999997,1.3353628034431697,0.0096,0,14.806120585376078,INDIGRID,InvIT,NSE,pre
2025-07-21,156.29,157.0,156.0,156.87,55756.0,0.003711049971207414,0.003711049971207414,8746443.72,0.4242924427355046,0.006389776357827476,0,15.984157743717926,INDIGRID,InvIT,NSE,pre
